process,order,label,method,phase,iteration,seconds,count,hash
3,CA,g1_p03_a1,C,retained,7,0.16830444999504834,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,retained,8,0.16932403499959037,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,warmup,0,0.17332280600385275,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,warmup,1,0.1548972560049151,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,0,0.15472878199943807,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,1,0.15525404599611647,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,2,0.1544589740005904,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,3,0.15524866100167856,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,4,0.15409873500175308,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,5,0.15612562699971022,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,6,0.15439051800058223,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,7,0.1549718770038453,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,retained,8,0.15489425100531662,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,0,0.15565788600360975,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,1,0.15425318100460572,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,2,0.1549259399980656,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,3,0.18805325599532807,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,4,0.18704966099903686,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,5,0.1843301100016106,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,6,0.1568642929996713,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,7,0.15463709500181722,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,8,0.1553016000034404,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,9,0.15481279999949038,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,10,0.15477887399902102,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,11,0.15490076699643396,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,12,0.1547976140063838,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,13,0.17066240400163224,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,14,0.18434902399894781,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,A,repeat16,15,0.1843504220014438,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,0,0.20065761400474003,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,1,0.19765248199837515,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,2,0.17826677900302457,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,3,0.16813617500156397,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,4,0.16874521799763897,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,5,0.16845503500371706,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,6,0.16772276900155703,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,7,0.16780997499881778,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,8,0.16718093000235967,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,9,0.16871750200516544,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,10,0.16759587900014594,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,11,0.16758003100403585,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,12,0.16800984300061828,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,13,0.1674809579999419,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,14,0.16824970099696657,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
3,CA,g1_p03_a1,C,repeat16,15,0.1678904939981294,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,warmup,0,0.18901878999895416,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,warmup,1,0.15553082100086613,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,0,0.15504004000104032,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,1,0.1559486409969395,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,2,0.15595685099833645,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,3,0.15466757000103826,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,4,0.15459419400576735,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,5,0.1551780410009087,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,6,0.15732854600355495,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,7,0.15516411700082244,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,retained,8,0.1547972890039091,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,warmup,0,0.6880322069991962,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,warmup,1,0.1720875530008925,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,0,0.17139385600603418,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,1,0.16896232900035102,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,2,0.1697785450014635,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,3,0.1690270950057311,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,4,0.16955296599917347,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,5,0.16965842199715553,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,6,0.17014965900307288,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,7,0.17004102500504814,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,retained,8,0.16916092899919022,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,0,0.16878027100028703,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,1,0.170013493996521,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,2,0.16959995499928482,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,3,0.16963910499907797,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,4,0.1707102180007496,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,5,0.16976288799924077,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,6,0.16884317999938503,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,7,0.16984026199497748,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,8,0.16915796200191835,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,9,0.16974772099638358,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,10,0.16920932599896332,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,11,0.17018578400166007,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,12,0.16937120399961714,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,13,0.16953276799904415,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,14,0.16923473399947397,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,C,repeat16,15,0.16974322000169195,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,0,0.15595448599924566,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,1,0.15586427899688715,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,2,0.15544028500153217,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,3,0.15663406399835367,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,4,0.1551149040024029,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,5,0.15599269400263438,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,6,0.15558668899757322,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,7,0.1559399530015071,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,8,0.15543685299780918,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,9,0.15676099000120303,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,10,0.15561020600580378,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,11,0.1560054069996113,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,12,0.15650481699412921,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,13,0.1570463820025907,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,14,0.15542983000341337,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
4,AC,g1_p04_a1,A,repeat16,15,0.15563956600090023,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,warmup,0,0.6981396109986235,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,warmup,1,0.17526412999723107,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,0,0.1772006750034052,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,1,0.17531139100174187,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,2,0.1758260380011052,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,3,0.18050217699783389,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,4,0.17665020799904596,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,5,0.17670312999689486,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,6,0.17414912400272442,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,7,0.1744423319978523,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,retained,8,0.1760703879990615,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,warmup,0,0.17661014300392708,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,warmup,1,0.15923538099741563,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,0,0.15872915300133172,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,1,0.1605697240011068,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,2,0.15959186600230169,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,3,0.15924641199671896,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,4,0.1592234700001427,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,5,0.16030224900168832,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,6,0.15883522900548996,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,7,0.15910349499608856,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,retained,8,0.159668555999815,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,0,0.16021804400224937,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,1,0.16051588400296168,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,2,0.1604938949967618,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,3,0.1608982389952871,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,4,0.1633559920010157,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,5,0.1608276240003761,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,6,0.16058593100024154,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,7,0.16107474800082855,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,8,0.15906434500357136,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,9,0.1599238199996762,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,10,0.1598017290016287,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,11,0.16053132999513764,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,12,0.15864665299886838,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,13,0.15973220400337595,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,14,0.15969591600151034,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,A,repeat16,15,0.15967583999736235,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,0,0.17328877899853978,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,1,0.17428323300555348,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,2,0.17464092399313813,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,3,0.17422652000095695,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,4,0.176150510997104,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,5,0.1756806859993958,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,6,0.17334297700290335,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,7,0.17372526499821106,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,8,0.17318466200231342,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,9,0.1738801270039403,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,10,0.17381572000158485,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,11,0.17332463200000348,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,12,0.17456273599964334,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,13,0.17425401500076987,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,14,0.17461642200214555,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
5,CA,g1_p05_a1,C,repeat16,15,0.17414253199967789,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,warmup,0,0.19403649799642153,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,warmup,1,0.16317163199710194,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,0,0.16231570800300688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,1,0.1637884869996924,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,2,0.16442977300175698,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,3,0.1620337450003717,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,4,0.16235747400060063,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,5,0.16350718199828407,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,6,0.16601242899923818,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,7,0.1627492240004358,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,A,retained,8,0.16193634900264442,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,warmup,0,0.6868957629994838,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,warmup,1,0.17990467399795307,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,0,0.17785473000549246,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,1,0.17642967800202314,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,2,0.17678846699709538,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,3,0.1762287390010897,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,4,0.17633116499928292,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,5,0.17702642700169235,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,6,0.17676876400219044,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
6,AC,g1_p06_a1,C,retained,7,0.17646480700204847,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
