block,process,cell,method,phase,iteration,position,seconds,output_sha256
repeat,5,k256,F8,retained,1,0,0.5583309610083234,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,retained,1,1,0.5401870960049564,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,retained,2,0,0.5413692570000421,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,retained,2,1,0.5449234900006559,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,retained,3,0,0.5499406160088256,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,retained,3,1,0.5440664759953506,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,retained,4,0,0.5434001230023568,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,retained,4,1,0.5478641370136756,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F8,retained,5,0,0.5475656810012879,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,k256,F16,retained,5,1,0.5449354690063046,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
repeat,5,original,F8,warmup,0,0,0.16732555600174237,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,warmup,0,1,0.15913341999112163,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,warmup,1,0,0.15725790400756523,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,warmup,1,1,0.15408411600219551,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,retained,0,0,0.1536857629980659,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,retained,0,1,0.1573822350037517,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,retained,1,0,0.15675793599803,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,retained,1,1,0.15408660599496216,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,retained,2,0,0.15645305000361986,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,retained,2,1,0.157718501999625,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,retained,3,0,0.15616446199419443,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,retained,3,1,0.15413911199721042,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,retained,4,0,0.1544394189986633,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,retained,4,1,0.1569123179942835,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F16,retained,5,0,0.15681133999896701,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,original,F8,retained,5,1,0.15402772100060247,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
repeat,5,k64,F16,warmup,0,0,0.15854697399481665,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,warmup,0,1,0.15256920899264514,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,warmup,1,0,0.15257509901130106,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,warmup,1,1,0.1554436650039861,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,retained,0,0,0.1550044540053932,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,retained,0,1,0.15262734299176373,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,retained,1,0,0.1531532299995888,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,retained,1,1,0.155627086001914,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,retained,2,0,0.15509866899810731,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,retained,2,1,0.15310458700696472,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,retained,3,0,0.1523082290077582,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,retained,3,1,0.1563453309936449,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,retained,4,0,0.15509740900597535,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,retained,4,1,0.15281818599032704,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F8,retained,5,0,0.15222789399558678,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k64,F16,retained,5,1,0.15534218699031044,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
repeat,5,k16,F8,warmup,0,0,0.07902587299759034,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,warmup,0,1,0.0792283269984182,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,warmup,1,0,0.0754576960025588,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,warmup,1,1,0.07038993599417154,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,retained,0,0,0.07102770399069414,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,retained,0,1,0.07492718800494913,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,retained,1,0,0.07530586900247727,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,retained,1,1,0.07039971199992578,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,retained,2,0,0.07036947501183022,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,retained,2,1,0.07474989000183996,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,retained,3,0,0.07480627999757417,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,retained,3,1,0.07037648699770216,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,retained,4,0,0.07031727899448015,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,retained,4,1,0.07532114499190357,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F16,retained,5,0,0.07493492600042373,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k16,F8,retained,5,1,0.07043522600724827,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
repeat,5,k4,F16,warmup,0,0,0.06091590200958308,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,warmup,0,1,0.054073703999165446,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,warmup,1,0,0.05403841599763837,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,warmup,1,1,0.058725169001263566,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,retained,0,0,0.05850022999220528,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,retained,0,1,0.05378155200742185,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,retained,1,0,0.05373427999438718,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,retained,1,1,0.05844227700436022,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,retained,2,0,0.058470648000366054,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,retained,2,1,0.05359889600367751,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,retained,3,0,0.0536795490043005,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,retained,3,1,0.05848668699036352,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,retained,4,0,0.058396341002662666,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,retained,4,1,0.05347523000091314,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F8,retained,5,0,0.053797279004356824,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k4,F16,retained,5,1,0.05850980299874209,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
repeat,5,k1024,F8,warmup,0,0,2.4889212389971362,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,warmup,0,1,2.2954131120059174,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,warmup,1,0,2.291407615004573,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,warmup,1,1,2.3255838799959747,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,retained,0,0,2.3245275869994657,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,retained,0,1,2.2908242720004637,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,retained,1,0,2.289958256005775,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,retained,1,1,2.3161456329980865,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,retained,2,0,2.318172750994563,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,retained,2,1,2.3169345960050123,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,retained,3,0,2.2802724679932,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,retained,3,1,2.3187348339997698,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,retained,4,0,2.3180752050102456,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,retained,4,1,2.306596103007905,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F16,retained,5,0,2.279592600010801,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
repeat,5,k1024,F8,retained,5,1,2.3179578080016654,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
