cell,method,process,repetition,query_seconds,output_count,output_sha256,peak_allocated_bytes,peak_reserved_bytes,output_finalize_seconds,batches
k256,speculative,2,0,0.14140610399772413,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07198429900745396,108
k256,speculative,2,1,0.13576629701128695,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07160808400658425,108
k256,speculative,2,2,0.1368691029929323,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07178643500083126,108
k256,speculative,2,3,0.1666903290024493,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.08521974500035867,108
k1024,original_full,2,0,0.3458043760037981,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28326491900952533,108
k1024,original_full,2,1,0.34700731599878054,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.2849783810088411,108
k1024,original_full,2,2,0.34639353600505274,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28416881200973876,108
k1024,original_full,2,3,0.3486314399924595,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2088335872,2600468480,0.28583323600469157,108
k1024,project64,2,0,0.3532873660005862,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.285408601994277,93
k1024,project64,2,1,0.34563047499977984,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.28585831499367487,93
k1024,project64,2,2,0.34530266899673734,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.28601896099280566,93
k1024,project64,2,3,0.3484726569877239,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.2867321789963171,93
k1024,packed16,2,0,0.34536114300135523,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28593236100277863,88
k1024,packed16,2,1,0.34945618400524836,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28515957899799105,88
k1024,packed16,2,2,0.3462281009997241,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28483159400639124,88
k1024,packed16,2,3,0.34441929499735124,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28534554300131276,88
k1024,sequential,2,0,0.3452545730106067,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28455821200623177,108
k1024,sequential,2,1,0.34509073599474505,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28464442999393214,108
k1024,sequential,2,2,0.347012235011789,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28627418899850454,108
k1024,sequential,2,3,0.34597242300515063,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28521958900091704,108
k1024,pipeline,2,0,0.3620819399948232,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2845337689941516,108
k1024,pipeline,2,1,0.35217848399770446,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2850127880083164,108
k1024,pipeline,2,2,0.3579246759909438,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28664153401041403,108
k1024,pipeline,2,3,0.35422401399409864,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28515380099997856,108
k1024,draft_serial,2,0,0.3468087799992645,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2847638349921908,108
k1024,draft_serial,2,1,0.3465871030057315,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28462202798982617,108
k1024,draft_serial,2,2,0.3468164340010844,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28480644900992047,108
k1024,draft_serial,2,3,0.3479115730006015,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2854076229996281,108
k1024,speculative,2,0,0.35422116800327785,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2856131699954858,108
k1024,speculative,2,1,0.3538299730134895,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2858211279963143,108
k1024,speculative,2,2,0.3529022020084085,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2843464820034569,108
k1024,speculative,2,3,0.35607436898862943,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28360489300393965,108
