layout,size,cell,threshold,family,blocks,pairs,positive_pairs,oracle_empty_blocks,oracle_full_blocks,oracle_resolved_fraction,rejected_blocks,accepted_blocks,resolved_fraction,resolved_pair_fraction,rejected_pairs,accepted_pairs,empty_block_recall,ordering_seconds,pivot_preprocessing_seconds,metadata_seconds,bound_seconds,false_reject_blocks,false_accept_blocks
random,128,k4,0.26085758209228516,sphere,110215,1800030000,178659,47874,0,0.43436918749716463,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.16432685201289132,0,0
random,128,k4,0.26085758209228516,pivot,110215,1800030000,178659,47874,0,0.43436918749716463,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.030226278002373874,0,0
random,128,k4,0.26085758209228516,combined,110215,1800030000,178659,47874,0,0.43436918749716463,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.8926395930175204,0,0
random,128,k16,0.32358765602111816,box,110215,1800030000,538429,7510,0,0.0681395454339246,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.6970560909976484,0,0
random,128,k16,0.32358765602111816,sphere,110215,1800030000,538429,7510,0,0.0681395454339246,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.16432685201289132,0,0
random,128,k16,0.32358765602111816,pivot,110215,1800030000,538429,7510,0,0.0681395454339246,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.030226278002373874,0,0
random,128,k16,0.32358765602111816,combined,110215,1800030000,538429,7510,0,0.0681395454339246,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.8926395930175204,0,0
random,128,k64,0.39460235834121704,box,110215,1800030000,1961499,29,0,0.00026312207957174613,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.6970560909976484,0,0
random,128,k64,0.39460235834121704,sphere,110215,1800030000,1961499,29,0,0.00026312207957174613,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.16432685201289132,0,0
random,128,k64,0.39460235834121704,pivot,110215,1800030000,1961499,29,0,0.00026312207957174613,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.030226278002373874,0,0
random,128,k64,0.39460235834121704,combined,110215,1800030000,1961499,29,0,0.00026312207957174613,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.8926395930175204,0,0
random,128,original,0.3955230712890625,box,110215,1800030000,1993039,27,0,0.00024497572925645327,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.6970560909976484,0,0
random,128,original,0.3955230712890625,sphere,110215,1800030000,1993039,27,0,0.00024497572925645327,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.16432685201289132,0,0
random,128,original,0.3955230712890625,pivot,110215,1800030000,1993039,27,0,0.00024497572925645327,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.030226278002373874,0,0
random,128,original,0.3955230712890625,combined,110215,1800030000,1993039,27,0,0.00024497572925645327,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.8926395930175204,0,0
random,128,k256,0.4787180423736572,box,110215,1800030000,7744714,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.6970560909976484,0,0
random,128,k256,0.4787180423736572,sphere,110215,1800030000,7744714,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.16432685201289132,0,0
random,128,k256,0.4787180423736572,pivot,110215,1800030000,7744714,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.030226278002373874,0,0
random,128,k256,0.4787180423736572,combined,110215,1800030000,7744714,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.8926395930175204,0,0
random,128,k1024,0.5802154541015625,box,110215,1800030000,30759403,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.6970560909976484,0,0
random,128,k1024,0.5802154541015625,sphere,110215,1800030000,30759403,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.16432685201289132,0,0
random,128,k1024,0.5802154541015625,pivot,110215,1800030000,30759403,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.030226278002373874,0,0
random,128,k1024,0.5802154541015625,combined,110215,1800030000,30759403,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0010241439886158332,1.2960049370012712,3.8412374469917268,0.8926395930175204,0,0
pivot_sort,32,k4,0.26085758209228516,box,1758750,1800030000,178659,1679940,0,0.9551897654584222,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,11.973446803007391,0,0
pivot_sort,32,k4,0.26085758209228516,sphere,1758750,1800030000,178659,1679940,0,0.9551897654584222,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,2.4384889120119624,0,0
pivot_sort,32,k4,0.26085758209228516,pivot,1758750,1800030000,178659,1679940,0,0.9551897654584222,3890,0,0.0022117981520966595,0.0022129408954295205,3983360,0,0.0023155588890079407,0.006475272995885462,1.2960049370012712,3.9612051820004126,0.4764217760093743,0,0
pivot_sort,32,k4,0.26085758209228516,combined,1758750,1800030000,178659,1679940,0,0.9551897654584222,3890,0,0.0022117981520966595,0.0022129408954295205,3983360,0,0.0023155588890079407,0.006475272995885462,1.2960049370012712,3.9612051820004126,14.916082249037572,0,0
pivot_sort,32,k16,0.32358765602111816,box,1758750,1800030000,538429,1495439,0,0.8502851457000711,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,11.973446803007391,0,0
pivot_sort,32,k16,0.32358765602111816,sphere,1758750,1800030000,538429,1495439,0,0.8502851457000711,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,2.4384889120119624,0,0
pivot_sort,32,k16,0.32358765602111816,pivot,1758750,1800030000,538429,1495439,0,0.8502851457000711,1183,0,0.000672636815920398,0.0006729843391499031,1211392,0,0.0007910720530894273,0.006475272995885462,1.2960049370012712,3.9612051820004126,0.4764217760093743,0,0
pivot_sort,32,k16,0.32358765602111816,combined,1758750,1800030000,538429,1495439,0,0.8502851457000711,1183,0,0.000672636815920398,0.0006729843391499031,1211392,0,0.0007910720530894273,0.006475272995885462,1.2960049370012712,3.9612051820004126,14.916082249037572,0,0
pivot_sort,32,k64,0.39460235834121704,box,1758750,1800030000,1961499,1039588,0,0.5910948116560056,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,11.973446803007391,0,0
pivot_sort,32,k64,0.39460235834121704,sphere,1758750,1800030000,1961499,1039588,0,0.5910948116560056,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,2.4384889120119624,0,0
pivot_sort,32,k64,0.39460235834121704,pivot,1758750,1800030000,1961499,1039588,0,0.5910948116560056,280,0,0.0001592039800995025,0.00015928623411832026,286720,0,0.0002693374683047515,0.006475272995885462,1.2960049370012712,3.9612051820004126,0.4764217760093743,0,0
pivot_sort,32,k64,0.39460235834121704,combined,1758750,1800030000,1961499,1039588,0,0.5910948116560056,280,0,0.0001592039800995025,0.00015928623411832026,286720,0,0.0002693374683047515,0.006475272995885462,1.2960049370012712,3.9612051820004126,14.916082249037572,0,0
pivot_sort,32,original,0.3955230712890625,box,1758750,1800030000,1993039,1032385,0,0.586999289267946,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,11.973446803007391,0,0
pivot_sort,32,original,0.3955230712890625,sphere,1758750,1800030000,1993039,1032385,0,0.586999289267946,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,2.4384889120119624,0,0
pivot_sort,32,original,0.3955230712890625,pivot,1758750,1800030000,1993039,1032385,0,0.586999289267946,271,0,0.00015408670931058992,0.0001541663194502314,277504,0,0.0002624989708296808,0.006475272995885462,1.2960049370012712,3.9612051820004126,0.4764217760093743,0,0
pivot_sort,32,original,0.3955230712890625,combined,1758750,1800030000,1993039,1032385,0,0.586999289267946,271,0,0.00015408670931058992,0.0001541663194502314,277504,0,0.0002624989708296808,0.006475272995885462,1.2960049370012712,3.9612051820004126,14.916082249037572,0,0
pivot_sort,32,k256,0.4787180423736572,box,1758750,1800030000,7744714,417481,0,0.23737370291400142,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,11.973446803007391,0,0
pivot_sort,32,k256,0.4787180423736572,sphere,1758750,1800030000,7744714,417481,0,0.23737370291400142,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,2.4384889120119624,0,0
pivot_sort,32,k256,0.4787180423736572,pivot,1758750,1800030000,7744714,417481,0,0.23737370291400142,35,0,1.990049751243781e-05,1.9910779264790033e-05,35840,0,8.383615062721417e-05,0.006475272995885462,1.2960049370012712,3.9612051820004126,0.4764217760093743,0,0
pivot_sort,32,k256,0.4787180423736572,combined,1758750,1800030000,7744714,417481,0,0.23737370291400142,35,0,1.990049751243781e-05,1.9910779264790033e-05,35840,0,8.383615062721417e-05,0.006475272995885462,1.2960049370012712,3.9612051820004126,14.916082249037572,0,0
pivot_sort,32,k1024,0.5802154541015625,box,1758750,1800030000,30759403,100452,0,0.057115565031982944,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,11.973446803007391,0,0
pivot_sort,32,k1024,0.5802154541015625,sphere,1758750,1800030000,30759403,100452,0,0.057115565031982944,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.9612051820004126,2.4384889120119624,0,0
pivot_sort,32,k1024,0.5802154541015625,pivot,1758750,1800030000,30759403,100452,0,0.057115565031982944,1,0,5.685856432125089e-07,5.688794075654294e-07,1024,0,9.95500338470115e-06,0.006475272995885462,1.2960049370012712,3.9612051820004126,0.4764217760093743,0,0
pivot_sort,32,k1024,0.5802154541015625,combined,1758750,1800030000,30759403,100452,0,0.057115565031982944,1,0,5.685856432125089e-07,5.688794075654294e-07,1024,0,9.95500338470115e-06,0.006475272995885462,1.2960049370012712,3.9612051820004126,14.916082249037572,0,0
pivot_sort,64,k4,0.26085758209228516,box,440391,1800030000,178659,387067,0,0.8789166899414385,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,2.73260354300146,0,0
pivot_sort,64,k4,0.26085758209228516,sphere,440391,1800030000,178659,387067,0,0.8789166899414385,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.5907553360011661,0,0
pivot_sort,64,k4,0.26085758209228516,pivot,440391,1800030000,178659,387067,0,0.8789166899414385,1091,0,0.002477343996584853,0.0020365882790842377,3665920,0,0.0028186334665574694,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.12391228100750595,0,0
pivot_sort,64,k4,0.26085758209228516,combined,440391,1800030000,178659,387067,0,0.8789166899414385,1091,0,0.002477343996584853,0.0020365882790842377,3665920,0,0.0028186334665574694,0.006475272995885462,1.2960049370012712,3.1715153049881337,3.450913008011412,0,0
pivot_sort,64,k16,0.32358765602111816,box,440391,1800030000,538429,283907,0,0.644670304343186,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,2.73260354300146,0,0
pivot_sort,64,k16,0.32358765602111816,sphere,440391,1800030000,538429,283907,0,0.644670304343186,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.5907553360011661,0,0
pivot_sort,64,k16,0.32358765602111816,pivot,440391,1800030000,538429,283907,0,0.644670304343186,368,0,0.000835621073091866,0.0005950478603134392,1071104,0,0.0012961991074542016,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.12391228100750595,0,0
pivot_sort,64,k16,0.32358765602111816,combined,440391,1800030000,538429,283907,0,0.644670304343186,368,0,0.000835621073091866,0.0005950478603134392,1071104,0,0.0012961991074542016,0.006475272995885462,1.2960049370012712,3.1715153049881337,3.450913008011412,0,0
pivot_sort,64,k64,0.39460235834121704,box,440391,1800030000,1961499,124032,0,0.2816406329829629,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,2.73260354300146,0,0
pivot_sort,64,k64,0.39460235834121704,sphere,440391,1800030000,1961499,124032,0,0.2816406329829629,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.5907553360011661,0,0
pivot_sort,64,k64,0.39460235834121704,pivot,440391,1800030000,1961499,124032,0,0.2816406329829629,101,0,0.00022934165321271326,0.00013653105781570308,245760,0,0.0008143059855521156,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.12391228100750595,0,0
pivot_sort,64,k64,0.39460235834121704,combined,440391,1800030000,1961499,124032,0,0.2816406329829629,101,0,0.00022934165321271326,0.00013653105781570308,245760,0,0.0008143059855521156,0.006475272995885462,1.2960049370012712,3.1715153049881337,3.450913008011412,0,0
pivot_sort,64,original,0.3955230712890625,box,440391,1800030000,1993039,122304,0,0.2777168470745315,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,2.73260354300146,0,0
pivot_sort,64,original,0.3955230712890625,sphere,440391,1800030000,1993039,122304,0,0.2777168470745315,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.5907553360011661,0,0
pivot_sort,64,original,0.3955230712890625,pivot,440391,1800030000,1993039,122304,0,0.2777168470745315,99,0,0.00022480023433721398,0.0001331177813703105,239616,0,0.000809458398744113,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.12391228100750595,0,0
pivot_sort,64,original,0.3955230712890625,combined,440391,1800030000,1993039,122304,0,0.2777168470745315,99,0,0.00022480023433721398,0.0001331177813703105,239616,0,0.000809458398744113,0.006475272995885462,1.2960049370012712,3.1715153049881337,3.450913008011412,0,0
pivot_sort,64,k256,0.4787180423736572,box,440391,1800030000,7744714,33090,0,0.07513777529513546,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,2.73260354300146,0,0
pivot_sort,64,k256,0.4787180423736572,sphere,440391,1800030000,7744714,33090,0,0.07513777529513546,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.5907553360011661,0,0
pivot_sort,64,k256,0.4787180423736572,pivot,440391,1800030000,7744714,33090,0,0.07513777529513546,15,0,3.406064156624454e-05,1.7066382226962885e-05,30720,0,0.00045330915684496827,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.12391228100750595,0,0
pivot_sort,64,k256,0.4787180423736572,combined,440391,1800030000,7744714,33090,0,0.07513777529513546,15,0,3.406064156624454e-05,1.7066382226962885e-05,30720,0,0.00045330915684496827,0.006475272995885462,1.2960049370012712,3.1715153049881337,3.450913008011412,0,0
pivot_sort,64,k1024,0.5802154541015625,box,440391,1800030000,30759403,9580,0,0.021753396413641515,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,2.73260354300146,0,0
pivot_sort,64,k1024,0.5802154541015625,sphere,440391,1800030000,30759403,9580,0,0.021753396413641515,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.5907553360011661,0,0
pivot_sort,64,k1024,0.5802154541015625,pivot,440391,1800030000,30759403,9580,0,0.021753396413641515,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,0.12391228100750595,0,0
pivot_sort,64,k1024,0.5802154541015625,combined,440391,1800030000,30759403,9580,0,0.021753396413641515,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.1715153049881337,3.450913008011412,0,0
pivot_sort,128,k4,0.26085758209228516,box,110215,1800030000,178659,78905,0,0.7159188858140907,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.7195236099942122,0,0
pivot_sort,128,k4,0.26085758209228516,sphere,110215,1800030000,178659,78905,0,0.7159188858140907,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.14986853300069924,0,0
pivot_sort,128,k4,0.26085758209228516,pivot,110215,1800030000,178659,78905,0,0.7159188858140907,204,0,0.0018509277321598694,0.001636097176158175,2945024,0,0.002585387491286991,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.03124576101254206,0,0
pivot_sort,128,k4,0.26085758209228516,combined,110215,1800030000,178659,78905,0,0.7159188858140907,204,0,0.0018509277321598694,0.001636097176158175,2945024,0,0.002585387491286991,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.9029239380179206,0,0
pivot_sort,128,k16,0.32358765602111816,box,110215,1800030000,538429,40040,0,0.3632899333121626,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.7195236099942122,0,0
pivot_sort,128,k16,0.32358765602111816,sphere,110215,1800030000,538429,40040,0,0.3632899333121626,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.14986853300069924,0,0
pivot_sort,128,k16,0.32358765602111816,pivot,110215,1800030000,538429,40040,0,0.3632899333121626,50,0,0.00045365875788232093,0.00037090937373266,667648,0,0.0012487512487512488,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.03124576101254206,0,0
pivot_sort,128,k16,0.32358765602111816,combined,110215,1800030000,538429,40040,0,0.3632899333121626,50,0,0.00045365875788232093,0.00037090937373266,667648,0,0.0012487512487512488,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.9029239380179206,0,0
pivot_sort,128,k64,0.39460235834121704,box,110215,1800030000,1961499,12057,0,0.10939527287574287,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.7195236099942122,0,0
pivot_sort,128,k64,0.39460235834121704,sphere,110215,1800030000,1961499,12057,0,0.10939527287574287,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.14986853300069924,0,0
pivot_sort,128,k64,0.39460235834121704,pivot,110215,1800030000,1961499,12057,0,0.10939527287574287,7,0,6.351222610352493e-05,4.7785870235496075e-05,86016,0,0.0005805755992369577,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.03124576101254206,0,0
pivot_sort,128,k64,0.39460235834121704,combined,110215,1800030000,1961499,12057,0,0.10939527287574287,7,0,6.351222610352493e-05,4.7785870235496075e-05,86016,0,0.0005805755992369577,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.9029239380179206,0,0
pivot_sort,128,original,0.3955230712890625,box,110215,1800030000,1993039,11895,0,0.10792541850020415,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.7195236099942122,0,0
pivot_sort,128,original,0.3955230712890625,sphere,110215,1800030000,1993039,11895,0,0.10792541850020415,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.14986853300069924,0,0
pivot_sort,128,original,0.3955230712890625,pivot,110215,1800030000,1993039,11895,0,0.10792541850020415,7,0,6.351222610352493e-05,4.7785870235496075e-05,86016,0,0.0005884825556956704,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.03124576101254206,0,0
pivot_sort,128,original,0.3955230712890625,combined,110215,1800030000,1993039,11895,0,0.10792541850020415,7,0,6.351222610352493e-05,4.7785870235496075e-05,86016,0,0.0005884825556956704,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.9029239380179206,0,0
pivot_sort,128,k256,0.4787180423736572,box,110215,1800030000,7744714,3667,0,0.033271333303089415,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.7195236099942122,0,0
pivot_sort,128,k256,0.4787180423736572,sphere,110215,1800030000,7744714,3667,0,0.033271333303089415,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.14986853300069924,0,0
pivot_sort,128,k256,0.4787180423736572,pivot,110215,1800030000,7744714,3667,0,0.033271333303089415,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.03124576101254206,0,0
pivot_sort,128,k256,0.4787180423736572,combined,110215,1800030000,7744714,3667,0,0.033271333303089415,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.9029239380179206,0,0
pivot_sort,128,k1024,0.5802154541015625,box,110215,1800030000,30759403,1248,0,0.01132332259674273,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.7195236099942122,0,0
pivot_sort,128,k1024,0.5802154541015625,sphere,110215,1800030000,30759403,1248,0,0.01132332259674273,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.14986853300069924,0,0
pivot_sort,128,k1024,0.5802154541015625,pivot,110215,1800030000,30759403,1248,0,0.01132332259674273,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.03124576101254206,0,0
pivot_sort,128,k1024,0.5802154541015625,combined,110215,1800030000,30759403,1248,0,0.01132332259674273,0,0,0.0,0.0,0,0,0.0,0.006475272995885462,1.2960049370012712,3.7432482239964884,0.9029239380179206,0,0
kd_variance,32,k4,0.26085758209228516,box,1758750,1800030000,178659,1731025,0,0.9842359630419332,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,10.96360528000514,0,0
kd_variance,32,k4,0.26085758209228516,sphere,1758750,1800030000,178659,1731025,0,0.9842359630419332,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,2.3638315749994945,0,0
kd_variance,32,k4,0.26085758209228516,pivot,1758750,1800030000,178659,1731025,0,0.9842359630419332,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,0.4824747159873368,0,0
kd_variance,32,k4,0.26085758209228516,combined,1758750,1800030000,178659,1731025,0,0.9842359630419332,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,13.847016226995038,0,0
kd_variance,32,k16,0.32358765602111816,box,1758750,1800030000,538429,1669897,0,0.9494794598436389,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,10.96360528000514,0,0
kd_variance,32,k16,0.32358765602111816,sphere,1758750,1800030000,538429,1669897,0,0.9494794598436389,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,2.3638315749994945,0,0
kd_variance,32,k16,0.32358765602111816,pivot,1758750,1800030000,538429,1669897,0,0.9494794598436389,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,0.4824747159873368,0,0
kd_variance,32,k16,0.32358765602111816,combined,1758750,1800030000,538429,1669897,0,0.9494794598436389,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,13.847016226995038,0,0
kd_variance,32,k64,0.39460235834121704,box,1758750,1800030000,1961499,1484812,0,0.8442427860696518,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,10.96360528000514,0,0
kd_variance,32,k64,0.39460235834121704,sphere,1758750,1800030000,1961499,1484812,0,0.8442427860696518,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,2.3638315749994945,0,0
kd_variance,32,k64,0.39460235834121704,pivot,1758750,1800030000,1961499,1484812,0,0.8442427860696518,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,0.4824747159873368,0,0
kd_variance,32,k64,0.39460235834121704,combined,1758750,1800030000,1961499,1484812,0,0.8442427860696518,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,13.847016226995038,0,0
kd_variance,32,original,0.3955230712890625,box,1758750,1800030000,1993039,1481255,0,0.8422203269367449,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,10.96360528000514,0,0
kd_variance,32,original,0.3955230712890625,sphere,1758750,1800030000,1993039,1481255,0,0.8422203269367449,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,2.3638315749994945,0,0
kd_variance,32,original,0.3955230712890625,pivot,1758750,1800030000,1993039,1481255,0,0.8422203269367449,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,0.4824747159873368,0,0
kd_variance,32,original,0.3955230712890625,combined,1758750,1800030000,1993039,1481255,0,0.8422203269367449,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,13.847016226995038,0,0
kd_variance,32,k256,0.4787180423736572,box,1758750,1800030000,7744714,1037972,0,0.5901759772565742,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,10.96360528000514,0,0
kd_variance,32,k256,0.4787180423736572,sphere,1758750,1800030000,7744714,1037972,0,0.5901759772565742,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,2.3638315749994945,0,0
kd_variance,32,k256,0.4787180423736572,pivot,1758750,1800030000,7744714,1037972,0,0.5901759772565742,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,0.4824747159873368,0,0
kd_variance,32,k256,0.4787180423736572,combined,1758750,1800030000,7744714,1037972,0,0.5901759772565742,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,13.847016226995038,0,0
kd_variance,32,k1024,0.5802154541015625,box,1758750,1800030000,30759403,429210,0,0.24404264392324093,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,10.96360528000514,0,0
kd_variance,32,k1024,0.5802154541015625,sphere,1758750,1800030000,30759403,429210,0,0.24404264392324093,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,2.3638315749994945,0,0
kd_variance,32,k1024,0.5802154541015625,pivot,1758750,1800030000,30759403,429210,0,0.24404264392324093,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,0.4824747159873368,0,0
kd_variance,32,k1024,0.5802154541015625,combined,1758750,1800030000,30759403,429210,0,0.24404264392324093,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,3.9176789920020383,13.847016226995038,0,0
kd_variance,64,k4,0.26085758209228516,box,440391,1800030000,178659,422854,0,0.9601785685901846,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,2.9822735260095214,2.9395974799990654,0,0
kd_variance,64,k4,0.26085758209228516,sphere,440391,1800030000,178659,422854,0,0.9601785685901846,0,0,0.0,0.0,0,0,0.0,1.400867632997688,1.2960049370012712,2.9822735260095214,0.6312869800021872,0,0
