block,process,cell,method,output_mode,phase,iteration,position,seconds,output_finalize_seconds,output_download_bytes,output_gpu_copy_bytes,cub_scratch_bytes,peak_allocated_bytes,peak_reserved_bytes,output_sha256
primary,2,original,F32,gpu_radix,retained,0,0,0.15166602199315093,0.01922285699401982,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,legacy,retained,0,1,0.2398792960011633,0.09904402500251308,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,legacy,retained,1,0,0.23852456000167876,0.09761599799094256,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,gpu_radix,retained,1,1,0.14805969299050048,0.0180743969976902,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,gpu_radix,retained,2,0,0.1475875280011678,0.01819521099969279,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,legacy,retained,2,1,0.23830693800118752,0.09784853500605095,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,legacy,retained,3,0,0.23811249900609255,0.09736571399844252,15944312,0,0,469237760,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,original,F32,gpu_radix,retained,3,1,0.14767312598996796,0.018080848996760324,31408624,15944312,32606975,566569984,880803840,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
primary,2,k256,F16,legacy,warmup,0,0,0.5704104489996098,0.46961362499860115,61957712,0,0,600830464,612368384,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,gpu_radix,warmup,0,1,0.13257684699783567,0.0730091250006808,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,legacy,retained,0,0,0.5644256619998487,0.47167833599087317,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,gpu_radix,retained,0,1,0.12767039900063537,0.07272514099895488,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,gpu_radix,retained,1,0,0.12613911100197583,0.07190138900477905,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,legacy,retained,1,1,0.5626255980023416,0.47002759999304544,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,legacy,retained,2,0,0.5642164550081361,0.46906433399999514,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,gpu_radix,retained,2,1,0.12745613399602007,0.0727490260032937,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,gpu_radix,retained,3,0,0.12590887700207531,0.07170925800164696,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F16,legacy,retained,3,1,0.5637820520059904,0.4706763229914941,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,gpu_radix,warmup,0,0,0.209015324988286,0.07823133199417498,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,legacy,warmup,0,1,0.6413262339920038,0.4719155769998906,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,gpu_radix,retained,0,0,0.20521936399745755,0.07496289900154807,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,legacy,retained,0,1,0.6404241700074635,0.4705956999969203,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,legacy,retained,1,0,0.643253634989378,0.47303544600436,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,gpu_radix,retained,1,1,0.20466470999235753,0.07410186799825169,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,gpu_radix,retained,2,0,0.20714837200648617,0.0752287939976668,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,legacy,retained,2,1,0.6416483079956379,0.47198582800047006,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,legacy,retained,3,0,0.6423417640035041,0.47243699499813374,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F32,gpu_radix,retained,3,1,0.20505409200268332,0.0746125339937862,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,legacy,warmup,0,0,0.5689160689944401,0.4687250959977973,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,gpu_radix,warmup,0,1,0.1350155440013623,0.07345970399910584,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,legacy,retained,0,0,0.5696038119931472,0.47181421499408316,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,gpu_radix,retained,0,1,0.13306755699159112,0.07297354500042275,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,gpu_radix,retained,1,0,0.13187213998753577,0.07209839900315274,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,legacy,retained,1,1,0.5668825989996549,0.46938593599770684,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,legacy,retained,2,0,0.5673997280100593,0.46856881699932273,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,gpu_radix,retained,2,1,0.1334138390084263,0.07285508999484591,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,gpu_radix,retained,3,0,0.1313722240010975,0.07175174499570858,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k256,F8,legacy,retained,3,1,0.5679929140023887,0.4704965999990236,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
primary,2,k1024,F32,gpu_radix,warmup,0,0,0.43152317199565005,0.2933263910090318,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,legacy,warmup,0,1,2.394009481999092,2.1125856659928104,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,gpu_radix,retained,0,0,0.4204566879925551,0.2891763079969678,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,legacy,retained,0,1,2.3863398280082038,2.11142244299117,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,legacy,retained,1,0,2.386887212007423,2.110616421996383,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,gpu_radix,retained,1,1,0.4204633159970399,0.2892845570022473,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,gpu_radix,retained,2,0,0.4182074359996477,0.2868815080000786,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,legacy,retained,2,1,2.3861977069900604,2.1120697139995173,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,legacy,retained,3,0,2.3947163760021795,2.118523343000561,246075224,0,0,469237760,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F32,gpu_radix,retained,3,1,0.42519282700959593,0.2933651750063291,491670448,246075224,503096575,1958215680,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,legacy,warmup,0,0,2.3318182429939043,2.097899353990215,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,gpu_radix,warmup,0,1,0.3864622630062513,0.29120553300890606,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,legacy,retained,0,0,2.3386228760064114,2.1031234370020684,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,gpu_radix,retained,0,1,0.3843457409966504,0.2895991389959818,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,gpu_radix,retained,1,0,0.3813586799951736,0.28742154501378536,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,legacy,retained,1,1,2.334771200999967,2.098012116999598,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,legacy,retained,2,0,2.331300319987349,2.0935893499990925,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,gpu_radix,retained,2,1,0.38599332299781963,0.29091590600728523,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,gpu_radix,retained,3,0,0.3842280739918351,0.29005457799939904,491670448,246075224,503096575,2089568256,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F8,legacy,retained,3,1,2.335858375998214,2.1004557389969705,246075224,0,0,600590336,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,gpu_radix,warmup,0,0,0.35395693499594927,0.2914383659954183,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,legacy,warmup,0,1,2.3028325560007943,2.0999570640124148,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,gpu_radix,retained,0,0,0.35145410100813024,0.2905258820101153,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,legacy,retained,0,1,2.300636380998185,2.098482936009532,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,legacy,retained,1,0,2.301525718998164,2.0964778820052743,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,gpu_radix,retained,1,1,0.34960739099187776,0.29047001000435557,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,gpu_radix,retained,2,0,0.34601931799261365,0.2870937830011826,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,legacy,retained,2,1,2.300796536001144,2.0993569610000122,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,legacy,retained,3,0,2.2976599679968785,2.0946271249995334,246075224,0,0,600830464,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k1024,F16,gpu_radix,retained,3,1,0.34935426100855693,0.2890712920052465,491670448,246075224,503096575,2089808384,2470445056,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
primary,2,k4,F8,legacy,warmup,0,0,0.05668843899911735,0.006951552000828087,1429272,0,0,602064896,612368384,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,gpu_radix,warmup,0,1,0.0476604270079406,0.0010134990006918088,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,legacy,retained,0,0,0.05424112599575892,0.006516745997942053,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,gpu_radix,retained,0,1,0.04651245300192386,0.0007139359950087965,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,gpu_radix,retained,1,0,0.04648168900166638,0.0007086760015226901,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,legacy,retained,1,1,0.05331707101140637,0.006400875994586386,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,legacy,retained,2,0,0.05317524999554735,0.006402332001016475,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,gpu_radix,retained,2,1,0.04568689900042955,0.0007088990096235648,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,gpu_radix,retained,3,0,0.04597201799333561,0.00071173399919644,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F8,legacy,retained,3,1,0.05869388399878517,0.008087056994554587,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,gpu_radix,warmup,0,0,0.0586947279953165,0.000845950999064371,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,legacy,warmup,0,1,0.06484709000505973,0.008076887999777682,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,gpu_radix,retained,0,0,0.056058158006635495,0.0008177090057870373,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,legacy,retained,0,1,0.06505762599408627,0.00801870200666599,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,legacy,retained,1,0,0.06430909299524501,0.008012079008040018,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,gpu_radix,retained,1,1,0.05266219700570218,0.0007537719939136878,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,gpu_radix,retained,2,0,0.05080553398875054,0.0007201990083558485,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,legacy,retained,2,1,0.057626211986644194,0.00641465000808239,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,legacy,retained,3,0,0.05783415099722333,0.006363498992868699,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F16,gpu_radix,retained,3,1,0.050408872004481964,0.0007236470119096339,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,legacy,warmup,0,0,0.1351592300052289,0.006532649000291713,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,gpu_radix,warmup,0,1,0.12784282500797417,0.0008088180038612336,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,legacy,retained,0,0,0.13611190899973735,0.006804916003602557,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,gpu_radix,retained,0,1,0.1286122479941696,0.0008700179896550253,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,gpu_radix,retained,1,0,0.12860608399205375,0.0007583779952256009,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,legacy,retained,1,1,0.13696656799584161,0.006833087987615727,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,legacy,retained,2,0,0.13663300999905914,0.0068678840034408495,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,gpu_radix,retained,2,1,0.12839126799372025,0.0007263519946718588,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,gpu_radix,retained,3,0,0.12586381399887614,0.0006512919935630634,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k4,F32,legacy,retained,3,1,0.13326242899347562,0.006594127000425942,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
primary,2,k16,F16,gpu_radix,warmup,0,0,0.0568098070070846,0.001657995002460666,8134864,4307432,8815103,627188736,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,legacy,warmup,0,1,0.07708704100514296,0.022755106998374686,4307432,0,0,600830464,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,gpu_radix,retained,0,0,0.05321896600071341,0.0015230910066748038,8134864,4307432,8815103,627188736,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,legacy,retained,0,1,0.07451053299882915,0.020833039001445286,4307432,0,0,600830464,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,legacy,retained,1,0,0.07457776699448004,0.020703870002762415,4307432,0,0,600830464,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,gpu_radix,retained,1,1,0.053133366993279196,0.0015253500023391098,8134864,4307432,8815103,627188736,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,gpu_radix,retained,2,0,0.052907795005012304,0.001481243991293013,8134864,4307432,8815103,627188736,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,legacy,retained,2,1,0.07401979700080119,0.020717501000035554,4307432,0,0,600830464,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,legacy,retained,3,0,0.07410448099835776,0.02068338000390213,4307432,0,0,600830464,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
primary,2,k16,F16,gpu_radix,retained,3,1,0.052638434994150884,0.001522601000033319,8134864,4307432,8815103,627188736,637534208,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
