process,repeat,cell,method,configuration,seconds,executed_tiles,output_count,output_sha256,tile_mask_sha256
2,3,original,F16,pca,0.06566526700044051,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
2,0,k256,F8,fm10,0.1313487610023003,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,0,k256,F8,fm25,0.13185349199920893,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,0,k256,F8,pca,0.09824285699869506,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,0,k256,F8,all,0.1144711310043931,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,0,k256,F8,heuristic25,0.10401116899447516,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,0,k256,F8,random25,0.11115589999826625,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,0,k256,F8,direct25,0.12255228200228885,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,0,k256,F8,fm05,0.12596553900220897,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,0,k256,F16,fm10,0.123591319003026,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,0,k256,F16,fm25,0.12325687399425078,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,0,k256,F16,pca,0.08974317599495407,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,0,k256,F16,all,0.10998098700656556,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,0,k256,F16,heuristic25,0.09436585199728142,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,0,k256,F16,random25,0.10159033999661915,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,0,k256,F16,direct25,0.11641485200379975,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,0,k256,F16,fm05,0.12049100200238172,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,1,k256,F16,fm10,0.12193258600018453,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,1,k256,F16,fm05,0.12172619499324355,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,1,k256,F16,direct25,0.12003359600203112,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,1,k256,F16,random25,0.09899187801056542,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,1,k256,F16,heuristic25,0.09644561698951293,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,1,k256,F16,all,0.10778795898659155,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,1,k256,F16,pca,0.08748988198931329,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,1,k256,F16,fm25,0.11970657100027893,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,1,k256,F8,fm10,0.12347666099958587,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,1,k256,F8,fm05,0.12059733799833339,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,1,k256,F8,direct25,0.12183847000414971,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,1,k256,F8,random25,0.10853770500398241,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,1,k256,F8,heuristic25,0.10492155099927913,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,1,k256,F8,all,0.11482622400217224,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,1,k256,F8,pca,0.09787062800023705,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,1,k256,F8,fm25,0.13010889300494455,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,2,k256,F8,pca,0.09734378301072866,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,2,k256,F8,all,0.11641003600379918,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,2,k256,F8,heuristic25,0.10321918199770153,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,2,k256,F8,random25,0.10909036800148897,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,2,k256,F8,direct25,0.12643371800368186,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,2,k256,F8,fm05,0.12970209200284444,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,2,k256,F8,fm10,0.12733430300431792,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,2,k256,F8,fm25,0.13253257700125687,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,2,k256,F16,pca,0.09013762298854999,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,2,k256,F16,all,0.10919657099293545,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,2,k256,F16,heuristic25,0.0968657569901552,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,2,k256,F16,random25,0.10397640000155661,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,2,k256,F16,direct25,0.118604420000338,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,2,k256,F16,fm05,0.12143569500767626,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,2,k256,F16,fm10,0.12092573200061452,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,2,k256,F16,fm25,0.12293066299753264,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,3,k256,F16,pca,0.08938492499873973,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,3,k256,F16,fm25,0.12034336199576501,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,3,k256,F16,fm10,0.11965421900094952,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,3,k256,F16,fm05,0.11594725299801212,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,3,k256,F16,direct25,0.11019409098662436,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,3,k256,F16,random25,0.10133473300084006,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,3,k256,F16,heuristic25,0.09388393399422057,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,3,k256,F16,all,0.10681175299396273,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,3,k256,F8,pca,0.09818145299504977,400071,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,5357d5a4730e93ea8cea83d69f31a9e4d764134058361d572d5afb5f3bbe2154
2,3,k256,F8,fm25,0.1316134310036432,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,3,k256,F8,fm10,0.13172219799889717,388559,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,3260ecaa808013e938c48e03ba4ffb6e2f284f1a59a8b14fb48518fe103cf5a9
2,3,k256,F8,fm05,0.13090551699860953,396663,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,bf2ba7aee7e942e28c3661dab27a3d2cdc59c2f91a139e984ddd84f28c2ba807
2,3,k256,F8,direct25,0.12397686499753036,374679,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,094fd1888dbf173702cfb28c9039769495197d806b2f6a33987737540a4c2e34
2,3,k256,F8,random25,0.10829049299354665,393333,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,2e25bb9e9370d53386fd51127f3bc284044d828d876e5478d32a9bc5e1c2cafb
2,3,k256,F8,heuristic25,0.10665862700261641,373790,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,fbd1caf89f04b4ebfc5b0a2b2f1db7aa7a7e67332aab1c9493b963a040b5de8d
2,3,k256,F8,all,0.11403605599480215,373045,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,17c8691838588139d461b53a3d9cf8162bffc78d0d49e8db2ab0fb6843bc42fc
2,0,k1024,F16,fm25,0.21606996399350464,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,0,k1024,F16,pca,0.18132514200988226,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,0,k1024,F16,all,0.1969779369974276,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,0,k1024,F16,heuristic25,0.18820345999847632,394460,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,3504d439da348ad5514e40d369c01194af21b21cc11f99de77fdcbf574050d71
2,0,k1024,F16,random25,0.19097401900216937,408573,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,8dfbe3317e7174efd8f9db7e22ad58301dc08735685a04daba97e38c30fa7868
2,0,k1024,F16,direct25,0.21031492701149546,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
2,0,k1024,F16,fm05,0.21036920401093084,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,0,k1024,F16,fm10,0.21193839400075376,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,0,k1024,F8,fm25,0.2484643419884378,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,0,k1024,F8,pca,0.21374476599157788,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,0,k1024,F8,all,0.23282553101307712,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,0,k1024,F8,heuristic25,0.21906433399999514,394460,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,3504d439da348ad5514e40d369c01194af21b21cc11f99de77fdcbf574050d71
2,0,k1024,F8,random25,0.22922133599058725,408573,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,8dfbe3317e7174efd8f9db7e22ad58301dc08735685a04daba97e38c30fa7868
2,0,k1024,F8,direct25,0.24456842699146364,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
2,0,k1024,F8,fm05,0.24480400200991426,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,0,k1024,F8,fm10,0.2422461719979765,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,1,k1024,F8,fm25,0.24857205300941132,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,1,k1024,F8,fm10,0.2438732440059539,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,1,k1024,F8,fm05,0.24331486799928825,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,1,k1024,F8,direct25,0.23907509200216737,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
2,1,k1024,F8,random25,0.22798844300268684,408573,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,8dfbe3317e7174efd8f9db7e22ad58301dc08735685a04daba97e38c30fa7868
2,1,k1024,F8,heuristic25,0.22549370799970347,394460,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,3504d439da348ad5514e40d369c01194af21b21cc11f99de77fdcbf574050d71
2,1,k1024,F8,all,0.23341218999121338,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,1,k1024,F8,pca,0.2132233809970785,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,1,k1024,F16,fm25,0.21233425999525934,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,1,k1024,F16,fm10,0.21328183899458963,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,1,k1024,F16,fm05,0.20883400599996094,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,1,k1024,F16,direct25,0.20778151899867225,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
2,1,k1024,F16,random25,0.18796241999370977,408573,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,8dfbe3317e7174efd8f9db7e22ad58301dc08735685a04daba97e38c30fa7868
2,1,k1024,F16,heuristic25,0.18645813000330236,394460,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,3504d439da348ad5514e40d369c01194af21b21cc11f99de77fdcbf574050d71
2,1,k1024,F16,all,0.19671487099549267,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,1,k1024,F16,pca,0.17959839600371197,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,2,k1024,F16,all,0.1971471019933233,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,2,k1024,F16,heuristic25,0.18754634700599127,394460,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,3504d439da348ad5514e40d369c01194af21b21cc11f99de77fdcbf574050d71
2,2,k1024,F16,random25,0.18993992000469007,408573,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,8dfbe3317e7174efd8f9db7e22ad58301dc08735685a04daba97e38c30fa7868
2,2,k1024,F16,direct25,0.2063311310048448,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
2,2,k1024,F16,fm05,0.2081171500030905,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,2,k1024,F16,fm10,0.2104205010109581,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,2,k1024,F16,fm25,0.20924918599484954,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,2,k1024,F16,pca,0.1782889640016947,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,2,k1024,F8,all,0.23234485599095933,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,2,k1024,F8,heuristic25,0.2212450090009952,394460,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,3504d439da348ad5514e40d369c01194af21b21cc11f99de77fdcbf574050d71
2,2,k1024,F8,random25,0.22698543799924664,408573,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,8dfbe3317e7174efd8f9db7e22ad58301dc08735685a04daba97e38c30fa7868
2,2,k1024,F8,direct25,0.241463307000231,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
2,2,k1024,F8,fm05,0.2446434259909438,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,2,k1024,F8,fm10,0.24673300998983905,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,2,k1024,F8,fm25,0.24474555600318126,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,2,k1024,F8,pca,0.21348505599598866,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,3,k1024,F8,all,0.23031826099031605,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,3,k1024,F8,pca,0.2140937879885314,413156,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5a3bec243fcb13be02bae47f6b0bebf8aec59b4aafa8240a786ff5b55b4e713a
2,3,k1024,F8,fm25,0.24845523299882188,394424,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,5341670df6eefc4ece187e227f701ec2770faa763a5198b558349e727dd4ca0e
2,3,k1024,F8,fm10,0.24639983499946538,402408,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,6ecbad145f249d5f276a0bfde06401dab4b38cef2c5df6bb2faf05c91f9a95b3
2,3,k1024,F8,fm05,0.23113518899481278,410717,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,e9f47f61127d849ae012d83935e2f5fdd741f133bb50a86b372e81a718587ee3
2,3,k1024,F8,direct25,0.23357794299954548,394481,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,74c83df55139af4099a666400f8e418cf71fc844afc90bef1e2a5a085ef7d133
