process,method_order,inner_seconds,seconds,hash,count,layout,method,phase,iteration
1,16_8,0.15730597999936435,0.24210605900589144,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,5
1,16_8,0.16197668999666348,0.24699630899704061,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,6
1,16_8,0.15782881999621168,0.24315015799948014,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,7
1,16_8,0.16085774899693206,0.24565605799580226,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,0
1,16_8,0.1599112249969039,0.2448459000006551,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,1
1,16_8,0.15994480699737323,0.24477068499982124,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,2
1,16_8,0.1610710899985861,0.24634062599943718,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,3
1,16_8,0.1596944769989932,0.24457590600650292,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,4
1,16_8,0.16017724300036207,0.24543871600326383,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,5
1,16_8,0.16081564700289164,0.24570971399953123,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,6
1,16_8,0.16048771799978567,0.24566197999956785,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,7
1,16_8,0.1608042439984274,0.2468801089999033,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,0
1,16_8,0.1607161029969575,0.24576435599738033,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,1
1,16_8,0.1595884499984095,0.24444265000056475,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,2
1,16_8,0.16107886599638732,0.24616425100248307,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,3
1,16_8,0.15989104599429993,0.24470657399797346,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,4
1,16_8,0.1598896909999894,0.24569466400134843,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,5
1,16_8,0.15959696500067366,0.24377717100287555,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,6
1,16_8,0.15978207100124564,0.24484978699911153,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,7
1,16_8,0.16250217099877773,0.24788361799437553,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,0
1,16_8,0.16186941100022523,0.24681404999864753,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,1
1,16_8,0.16230747700319625,0.24715784099680604,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,2
1,16_8,0.1629862179979682,0.2483702000026824,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,3
1,16_8,0.16142504700110294,0.2462376370021957,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,4
1,16_8,0.16099446100270143,0.2468255109997699,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,5
1,16_8,0.16361720400163904,0.24841600299987476,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,6
1,16_8,0.16223755499959225,0.2478978669969365,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,7
1,16_8,0.15996025899949018,0.24551122399861924,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,0
1,16_8,0.15923511599976337,0.24498557799961418,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,1
1,16_8,0.15928042200539494,0.24457933800294995,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,2
1,16_8,0.1602949429943692,0.24551877599878935,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,3
1,16_8,0.15936671900271904,0.24490894199698232,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,4
1,16_8,0.15963170099712443,0.2463449469942134,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,5
1,16_8,0.15930697099975077,0.2442495819996111,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,6
1,16_8,0.15967260199977318,0.24530960700212745,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,7
1,16_8,0.16150356900470797,0.24655556499783415,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,0
1,16_8,0.16231618900201283,0.24736297000345076,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,1
1,16_8,0.16227322899794672,0.24719488799746614,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,2
1,16_8,0.1643391059988062,0.24926487600168912,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,3
1,16_8,0.16243387099530082,0.24711902400304098,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,4
1,16_8,0.16242020199570106,0.2474141549973865,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,5
1,16_8,0.16157434100023238,0.2466628460024367,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,6
1,16_8,0.16170029299973976,0.24619432300096378,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,7
2,8_16,0.20129716100200312,0.28895102700334974,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,warmup,0
2,8_16,0.16289027600578265,0.24795265199645655,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,warmup,1
2,8_16,0.16035359599482035,0.24540378899837378,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,0
2,8_16,0.16214256200328236,0.24660500900063198,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,1
2,8_16,0.16221501900145086,0.24641525100014405,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,2
2,8_16,0.16045837099954952,0.24537856499955524,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,3
2,8_16,0.1612657189980382,0.24580323100235546,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,4
2,8_16,0.16100510300020687,0.2488157829939155,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,5
2,8_16,0.1611038540067966,0.24607238799944753,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,6
2,8_16,0.5988395450040116,0.6834032490005484,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,warmup,0
2,8_16,0.1640283249944332,0.24860801199974958,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,warmup,1
2,8_16,0.16523997399781365,0.24973315000534058,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,0
2,8_16,0.16369341399695259,0.24843004199647112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,1
2,8_16,0.16362183300225297,0.24845520599774318,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,2
2,8_16,0.16287406599440146,0.24733312799799023,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,3
2,8_16,0.1631416030068067,0.24742037800024264,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,4
2,8_16,0.1637786139981472,0.24831357700168155,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,5
2,8_16,0.17024381699593505,0.25495394699828466,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,6
2,8_16,0.15794922599889105,0.24315038299391745,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,warmup,0
2,8_16,0.15753512299852446,0.24443236799561419,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,warmup,1
2,8_16,0.1582028970005922,0.24347459899581736,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,0
2,8_16,0.15742442399641732,0.242221911001252,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,1
2,8_16,0.1584499099990353,0.24406190799345495,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,2
2,8_16,0.15788890999829164,0.24336861899791984,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,3
2,8_16,0.15710785700503038,0.24209164700005203,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,4
2,8_16,0.1577105920005124,0.2431114709979738,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,5
2,8_16,0.15772561199992197,0.24274101600167342,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,retained,6
2,8_16,0.16113095000036992,0.24655459700443316,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,warmup,0
2,8_16,0.16051389600033872,0.24571948099764995,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,warmup,1
2,8_16,0.16009501300140982,0.2453168590000132,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,0
2,8_16,0.16009376000147313,0.24509143600153038,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,1
2,8_16,0.16069294099725084,0.245999838996795,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,2
2,8_16,0.16017078299773857,0.2456270000038785,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,3
2,8_16,0.16016678399319062,0.24532722699950682,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,4
2,8_16,0.16007992999948328,0.24508075300400378,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,5
2,8_16,0.16068543199799024,0.24758293800550746,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,retained,6
2,8_16,0.1637657380051678,0.24883550599770388,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,warmup,0
2,8_16,0.15902056699997047,0.24399431399797322,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,warmup,1
2,8_16,0.1594128390061087,0.24419688300258713,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,0
2,8_16,0.15888095999980578,0.24386401399533497,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,1
2,8_16,0.15892236399668036,0.24377921199629782,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,2
2,8_16,0.15970105399901513,0.2448213969983044,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,3
2,8_16,0.15953512499982025,0.24488386499433545,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,4
2,8_16,0.1594006969971815,0.24516236799536273,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,5
2,8_16,0.15928981400065823,0.24453307899966603,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,retained,6
2,8_16,0.16155838400300127,0.24655744699703064,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,warmup,0
2,8_16,0.16238159000204178,0.247340008005267,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,warmup,1
2,8_16,0.1614858370012371,0.2464332919989829,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,0
2,8_16,0.16176284100220073,0.24692345099902013,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,1
2,8_16,0.16177048799727345,0.24705886500305496,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,2
2,8_16,0.16176156400615582,0.24670507799601182,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,3
2,8_16,0.16223761600122089,0.24710645300365286,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,4
2,8_16,0.16198143200017512,0.2467546769985347,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,5
2,8_16,0.1617844300053548,0.24672614800510928,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,retained,6
2,8_16,0.161917892000929,0.24670721100119408,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,0
2,8_16,0.16199864500231342,0.24699373500334332,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,1
2,8_16,0.1620671670025331,0.24852379500225652,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,2
2,8_16,0.16223882399935974,0.2473634489942924,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,3
2,8_16,0.1670454900013283,0.2519922920037061,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,4
2,8_16,0.16283857499365695,0.247631240003102,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,5
2,8_16,0.16206965099991066,0.2469391819977318,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,6
2,8_16,0.16190733599796658,0.2469053940003505,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F16,repeat8,7
2,8_16,0.15955432200280484,0.24438455600466114,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,0
2,8_16,0.15957609199540457,0.2444698960025562,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,1
2,8_16,0.16144708499632543,0.24630379900190746,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,2
2,8_16,0.15920914500020444,0.24387980600295123,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,3
2,8_16,0.15906698699836852,0.24359607700171182,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,4
2,8_16,0.15902628299954813,0.24413221100257942,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,5
2,8_16,0.15918827999848872,0.24378532000264386,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,6
2,8_16,0.15885837599489605,0.2434618019979098,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,clustered,F8,repeat8,7
2,8_16,0.16056730700074695,0.24528452600497985,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,0
2,8_16,0.16005656999914208,0.24471476599865127,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,1
2,8_16,0.15996395000547636,0.2446857760005514,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,2
2,8_16,0.1595166330007487,0.24421335400256794,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,3
2,8_16,0.1596142990019871,0.2441695309971692,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,4
2,8_16,0.16006466299586464,0.24503771500167204,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,5
2,8_16,0.16044210499967448,0.24529027899552602,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,6
2,8_16,0.16031797000323422,0.24505523200059542,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F16,repeat8,7
2,8_16,0.15727040899946587,0.24191952299588593,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,0
2,8_16,0.15596306899533374,0.24067061000096146,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,1
2,8_16,0.15691679999872576,0.24152554300235352,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,2
2,8_16,0.15686939800070832,0.24188183999649482,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,3
2,8_16,0.15567505700164475,0.2402700989987352,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,4
2,8_16,0.1563579609937733,0.241162799000449,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,5
2,8_16,0.15587468299781904,0.2405873440002324,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,6
2,8_16,0.15802555099799065,0.2429396630031988,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,original,F8,repeat8,7
2,8_16,0.1724299979978241,0.25745461499900557,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,0
2,8_16,0.1634122590039624,0.24864994100062177,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,1
2,8_16,0.16293755500373663,0.2478961579981842,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,2
2,8_16,0.16252393299510004,0.24933731400233228,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,3
2,8_16,0.16733985400060192,0.25235716799943475,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,4
2,8_16,0.16290396800468443,0.24834479600394843,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,5
2,8_16,0.1625337799996487,0.24717063800198957,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,6
2,8_16,0.16296838499692967,0.2480533230045694,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,repeat8,7
2,8_16,0.1646833240010892,0.24973594900075113,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,0
2,8_16,0.15954207899631,0.2442813930028933,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,1
2,8_16,0.1594219990001875,0.24449097300384892,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,2
2,8_16,0.15929539199714782,0.24426324399973964,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,3
2,8_16,0.15964465599972755,0.24486463900393574,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,4
2,8_16,0.15983606100053294,0.24488604200450936,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,5
2,8_16,0.16025055200589122,0.2459736780001549,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,6
2,8_16,0.1596336109942058,0.24446185999840964,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,repeat8,7
3,16_8,0.6153389899991453,0.7030406060002861,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,warmup,0
3,16_8,0.1662149789990508,0.25344957200286444,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,warmup,1
3,16_8,0.16498491299716989,0.253067015997658,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,0
3,16_8,0.16565216299932217,0.25261925399536267,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,1
3,16_8,0.16455871300422587,0.2513358910000534,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,2
3,16_8,0.1655270319970441,0.25245778600219637,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,3
3,16_8,0.16781479099881835,0.2545999930007383,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,4
3,16_8,0.16683529000147246,0.2542758350027725,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,5
3,16_8,0.16498064500046894,0.25141454600088764,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F16,retained,6
3,16_8,0.17667916800564853,0.26311695400363533,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,warmup,0
3,16_8,0.16158387600444257,0.2487880250046146,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,warmup,1
3,16_8,0.16270423300011316,0.2492150699981721,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,0
3,16_8,0.16162492999865208,0.24675792599737179,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,1
3,16_8,0.16063174499868182,0.24605365499883192,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,2
3,16_8,0.16076884600624908,0.24559193100139964,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,3
3,16_8,0.16094154099846492,0.24904393500037258,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,4
3,16_8,0.16409722300159046,0.2515816530067241,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,3926078,interleaved,F8,retained,5
