dataset,layout,cell,threshold,bound,tiles,pruned_tiles,pruned_tile_fraction,pruned_pairs,pruned_pair_fraction,ideal_empty_tiles,ideal_empty_tile_fraction,ideal_empty_pair_fraction,reference_entries,reference_occupancy_check
fashion784,pca_sort,k1,10.910614013671875,ball,2080,0,0.0,0,0.0,1693,0.8139423076923077,0.8264583841835489,6144,True
fashion784,pca_sort,k1,10.910614013671875,aabb,2080,24,0.011538461538461539,98304,0.011715889675372224,1693,0.8139423076923077,0.8264583841835489,6144,True
fashion784,pca_sort,k1,10.910614013671875,pivots,2080,134,0.06442307692307692,548864,0.06541371735416159,1693,0.8139423076923077,0.8264583841835489,6144,True
fashion784,pca_sort,k1,10.910614013671875,pca32,2080,1222,0.5875,5005312,0.596534049304369,1693,0.8139423076923077,0.8264583841835489,6144,True
fashion784,pca_sort,k1,10.910614013671875,combined,2080,1222,0.5875,5005312,0.596534049304369,1693,0.8139423076923077,0.8264583841835489,6144,True
fashion784,pca_sort,k16,22.115638732910156,ball,2080,0,0.0,0,0.0,1335,0.6418269230769231,0.65169636319258,36864,True
fashion784,pca_sort,k16,22.115638732910156,aabb,2080,4,0.0019230769230769232,16384,0.001952648279228704,1335,0.6418269230769231,0.65169636319258,36864,True
fashion784,pca_sort,k16,22.115638732910156,pivots,2080,41,0.01971153846153846,167936,0.020014644862094214,1335,0.6418269230769231,0.65169636319258,36864,True
fashion784,pca_sort,k16,22.115638732910156,pca32,2080,947,0.45528846153846153,3878912,0.4622894801073957,1335,0.6418269230769231,0.65169636319258,36864,True
fashion784,pca_sort,k16,22.115638732910156,combined,2080,947,0.45528846153846153,3878912,0.4622894801073957,1335,0.6418269230769231,0.65169636319258,36864,True
fashion784,pca_sort,k64,32.409454345703125,ball,2080,0,0.0,0,0.0,1093,0.5254807692307693,0.5335611422992433,135168,True
fashion784,pca_sort,k64,32.409454345703125,aabb,2080,1,0.0004807692307692308,4096,0.000488162069807176,1093,0.5254807692307693,0.5335611422992433,135168,True
fashion784,pca_sort,k64,32.409454345703125,pivots,2080,5,0.002403846153846154,20480,0.00244081034903588,1093,0.5254807692307693,0.5335611422992433,135168,True
fashion784,pca_sort,k64,32.409454345703125,pca32,2080,769,0.3697115384615385,3149824,0.37539663168171833,1093,0.5254807692307693,0.5335611422992433,135168,True
fashion784,pca_sort,k64,32.409454345703125,combined,2080,769,0.3697115384615385,3149824,0.37539663168171833,1093,0.5254807692307693,0.5335611422992433,135168,True
fashion784,balanced_axis,k1,10.910614013671875,ball,2080,0,0.0,0,0.0,1851,0.8899038461538461,0.9035879912130828,6144,True
fashion784,balanced_axis,k1,10.910614013671875,aabb,2080,3,0.0014423076923076924,12288,0.001464486209421528,1851,0.8899038461538461,0.9035879912130828,6144,True
fashion784,balanced_axis,k1,10.910614013671875,pivots,2080,16,0.007692307692307693,65536,0.007810593116914816,1851,0.8899038461538461,0.9035879912130828,6144,True
fashion784,balanced_axis,k1,10.910614013671875,pca32,2080,45,0.021634615384615384,184320,0.021967293141322917,1851,0.8899038461538461,0.9035879912130828,6144,True
fashion784,balanced_axis,k1,10.910614013671875,combined,2080,53,0.02548076923076923,217088,0.025872589699780325,1851,0.8899038461538461,0.9035879912130828,6144,True
fashion784,balanced_axis,k16,22.115638732910156,ball,2080,0,0.0,0,0.0,1340,0.6442307692307693,0.6541371735416158,36864,True
fashion784,balanced_axis,k16,22.115638732910156,aabb,2080,0,0.0,0,0.0,1340,0.6442307692307693,0.6541371735416158,36864,True
fashion784,balanced_axis,k16,22.115638732910156,pivots,2080,2,0.0009615384615384616,8192,0.000976324139614352,1340,0.6442307692307693,0.6541371735416158,36864,True
fashion784,balanced_axis,k16,22.115638732910156,pca32,2080,12,0.0057692307692307696,49152,0.005857944837686112,1340,0.6442307692307693,0.6541371735416158,36864,True
fashion784,balanced_axis,k16,22.115638732910156,combined,2080,13,0.00625,53248,0.006346106907493288,1340,0.6442307692307693,0.6541371735416158,36864,True
fashion784,balanced_axis,k64,32.409454345703125,ball,2080,0,0.0,0,0.0,930,0.44711538461538464,0.45399072492067366,135168,True
fashion784,balanced_axis,k64,32.409454345703125,aabb,2080,0,0.0,0,0.0,930,0.44711538461538464,0.45399072492067366,135168,True
fashion784,balanced_axis,k64,32.409454345703125,pivots,2080,0,0.0,0,0.0,930,0.44711538461538464,0.45399072492067366,135168,True
fashion784,balanced_axis,k64,32.409454345703125,pca32,2080,1,0.0004807692307692308,4096,0.000488162069807176,930,0.44711538461538464,0.45399072492067366,135168,True
fashion784,balanced_axis,k64,32.409454345703125,combined,2080,1,0.0004807692307692308,4096,0.000488162069807176,930,0.44711538461538464,0.45399072492067366,135168,True
fashion784,balanced_2means,k1,10.910614013671875,ball,2080,5,0.002403846153846154,20480,0.00244081034903588,1940,0.9326923076923077,0.9470344154259214,6144,True
fashion784,balanced_2means,k1,10.910614013671875,aabb,2080,210,0.10096153846153846,860160,0.10251403465950695,1940,0.9326923076923077,0.9470344154259214,6144,True
fashion784,balanced_2means,k1,10.910614013671875,pivots,2080,423,0.20336538461538461,1732608,0.20649255552843543,1940,0.9326923076923077,0.9470344154259214,6144,True
fashion784,balanced_2means,k1,10.910614013671875,pca32,2080,887,0.4264423076923077,3633152,0.4329997559189651,1940,0.9326923076923077,0.9470344154259214,6144,True
fashion784,balanced_2means,k1,10.910614013671875,combined,2080,899,0.4322115384615385,3682304,0.4388577007566512,1940,0.9326923076923077,0.9470344154259214,6144,True
fashion784,balanced_2means,k16,22.115638732910156,ball,2080,0,0.0,0,0.0,1728,0.8307692307692308,0.8435440566268001,36864,True
fashion784,balanced_2means,k16,22.115638732910156,aabb,2080,61,0.029326923076923077,249856,0.029777886258237733,1728,0.8307692307692308,0.8435440566268001,36864,True
fashion784,balanced_2means,k16,22.115638732910156,pivots,2080,162,0.07788461538461539,663552,0.0790822553087625,1728,0.8307692307692308,0.8435440566268001,36864,True
fashion784,balanced_2means,k16,22.115638732910156,pca32,2080,622,0.29903846153846153,2547712,0.30363680742006344,1728,0.8307692307692308,0.8435440566268001,36864,True
fashion784,balanced_2means,k16,22.115638732910156,combined,2080,625,0.3004807692307692,2560000,0.305101293629485,1728,0.8307692307692308,0.8435440566268001,36864,True
fashion784,balanced_2means,k64,32.409454345703125,ball,2080,0,0.0,0,0.0,1554,0.7471153846153846,0.7586038564803514,135168,True
fashion784,balanced_2means,k64,32.409454345703125,aabb,2080,20,0.009615384615384616,81920,0.00976324139614352,1554,0.7471153846153846,0.7586038564803514,135168,True
fashion784,balanced_2means,k64,32.409454345703125,pivots,2080,79,0.03798076923076923,323584,0.038564803514766904,1554,0.7471153846153846,0.7586038564803514,135168,True
fashion784,balanced_2means,k64,32.409454345703125,pca32,2080,416,0.2,1703936,0.2030754210397852,1554,0.7471153846153846,0.7586038564803514,135168,True
fashion784,balanced_2means,k64,32.409454345703125,combined,2080,422,0.20288461538461539,1728512,0.20600439345862825,1554,0.7471153846153846,0.7586038564803514,135168,True
positive_control,original,separated,0.01,ball,2080,0,0.0,0,0.0,0,0.0,0.0,262144,True
positive_control,original,separated,0.01,aabb,2080,0,0.0,0,0.0,0,0.0,0.0,262144,True
positive_control,original,separated,0.01,pivots,2080,0,0.0,0,0.0,0,0.0,0.0,262144,True
positive_control,original,separated,0.01,pca32,2080,0,0.0,0,0.0,0,0.0,0.0,262144,True
positive_control,original,separated,0.01,combined,2080,0,0.0,0,0.0,0,0.0,0.0,262144,True
positive_control,pca_sort,separated,0.01,ball,2080,1764,0.8480769230769231,7225344,0.8611178911398585,2012,0.9673076923076923,0.982182084452038,262144,True
positive_control,pca_sort,separated,0.01,aabb,2080,1988,0.9557692307692308,8142848,0.9704661947766658,2012,0.9673076923076923,0.982182084452038,262144,True
positive_control,pca_sort,separated,0.01,pivots,2080,888,0.4269230769230769,3637248,0.4334879179887723,2012,0.9673076923076923,0.982182084452038,262144,True
positive_control,pca_sort,separated,0.01,pca32,2080,2012,0.9673076923076923,8241152,0.982182084452038,2012,0.9673076923076923,0.982182084452038,262144,True
positive_control,pca_sort,separated,0.01,combined,2080,2012,0.9673076923076923,8241152,0.982182084452038,2012,0.9673076923076923,0.982182084452038,262144,True
positive_control,balanced_axis,separated,0.01,ball,2080,0,0.0,0,0.0,63,0.03028846153846154,0.030754210397852085,262144,True
positive_control,balanced_axis,separated,0.01,aabb,2080,63,0.03028846153846154,258048,0.030754210397852085,63,0.03028846153846154,0.030754210397852085,262144,True
positive_control,balanced_axis,separated,0.01,pivots,2080,0,0.0,0,0.0,63,0.03028846153846154,0.030754210397852085,262144,True
positive_control,balanced_axis,separated,0.01,pca32,2080,27,0.012980769230769231,110592,0.013180375884793752,63,0.03028846153846154,0.030754210397852085,262144,True
positive_control,balanced_axis,separated,0.01,combined,2080,63,0.03028846153846154,258048,0.030754210397852085,63,0.03028846153846154,0.030754210397852085,262144,True
positive_control,balanced_2means,separated,0.01,ball,2080,2016,0.9692307692307692,8257536,0.9841347327312667,2016,0.9692307692307692,0.9841347327312667,262144,True
positive_control,balanced_2means,separated,0.01,aabb,2080,2016,0.9692307692307692,8257536,0.9841347327312667,2016,0.9692307692307692,0.9841347327312667,262144,True
positive_control,balanced_2means,separated,0.01,pivots,2080,888,0.4269230769230769,3637248,0.4334879179887723,2016,0.9692307692307692,0.9841347327312667,262144,True
positive_control,balanced_2means,separated,0.01,pca32,2080,2016,0.9692307692307692,8257536,0.9841347327312667,2016,0.9692307692307692,0.9841347327312667,262144,True
positive_control,balanced_2means,separated,0.01,combined,2080,2016,0.9692307692307692,8257536,0.9841347327312667,2016,0.9692307692307692,0.9841347327312667,262144,True
